"c";"name";"l";"lat";"lon";"X";"Y";"s"
"39558";"Herblay_Val_2";"9217";48.99508847474589;2.150760407487601;"586399";"2444122";"2987"
"39571";"Thomery_1";"26624";48.39469849164029;2.7627193298174424;"631571";"2377396";"4489"
"39573";"Trocy_TGV_Est_1";"16641";49.0377251767026;2.9583276374721392;"645495";"2449030";"4611"
"39579";"Luzarches_Centre_1";"9218";49.11798779595348;2.421757502826521;"606228";"2457786";"3842"
"39581";"Luzarches_Centre_1";"9218";49.11798779595348;2.421757502826521;"606228";"2457786";"3842"
"39582";"Luzarches_Centre_1";"9218";49.11798779595348;2.421757502826521;"606228";"2457786";"3842"
"39583";"Luzarches_Centre_2";"9218";49.11798779595348;2.421757502826521;"606228";"2457786";"3842"
"39585";"Luzarches_Centre_2";"9218";49.11798779595348;2.421757502826521;"606228";"2457786";"3842"
"39587";"Ormesson_Pince_Vent_B1";"786";48.80069951722653;2.5537582650928843;"615968";"2422498";"4224"
"39588";"Luzarches_Centre_2";"9218";49.11798779595348;2.421757502826521;"606228";"2457786";"3842"
"39603";"VILLEMEUX_TDF_1";"777";48.69027482271217;1.4638835060407627;"535727";"2410548";"2415"
"39604";"Meaux_Beauval_1";"16641";48.95173302348997;2.920657601115216;"642810";"2439440";"4600"
"39607";"GENESTON_1";"6402";47.06506553821626;-1.5637278021967358;"303875";"2236821";"1104"
"39608";"GENESTON_1";"6402";47.06506553821626;-1.5637278021967358;"303875";"2236821";"1104"
"39609";"GENESTON_1";"6402";47.06506553821626;-1.5637278021967358;"303875";"2236821";"1104"
"39615";"Claye_Souilly_Goutte_D_or_1";"16640";48.948841279269665;2.669468749546983;"624403";"2439011";"4386"
"39616";"Claye_Souilly_Goutte_D_or_1";"16640";48.948841279269665;2.669468749546983;"624403";"2439011";"4386"
"39617";"Claye_Souilly_Goutte_D_or_1";"16640";48.948841279269665;2.669468749546983;"624403";"2439011";"4386"
"39618";"Claye_Souilly_Goutte_D_or_2";"16640";48.948841279269665;2.669468749546983;"624403";"2439011";"4386"
"39620";"Claye_Souilly_Goutte_D_or_2";"16640";48.948841279269665;2.669468749546983;"624403";"2439011";"4386"
"39621";"Chartrettes_3";"26624";48.46612812171852;2.6916391401759823;"626270";"2385315";"4412"
"39622";"Claye_Souilly_Goutte_D_or_2";"16640";48.948841279269665;2.669468749546983;"624403";"2439011";"4386"
"39627";"Chelles_Canal_1";"16640";48.86831993839231;2.607743435324068;"619910";"2430034";"4314"
"39628";"Chelles_Canal_1";"16640";48.86831993839231;2.607743435324068;"619910";"2430034";"4314"
"39629";"Chelles_Canal_1";"16640";48.86831993839231;2.607743435324068;"619910";"2430034";"4314"
"39631";"Chelles_Canal_2";"16640";48.86831993839231;2.607743435324068;"619910";"2430034";"4314"
"39632";"Chelles_Canal_2";"16640";48.86831993839231;2.607743435324068;"619910";"2430034";"4314"
"39635";"Chelles_Canal_2";"16640";48.86831993839231;2.607743435324068;"619910";"2430034";"4314"
"39636";"Heippes";"6145";48.99195393333211;5.283419979069;"815750";"2447800";"4739"
"39679";"Harmonville";"5889";48.46800912149506;5.876936873099694;"861800";"2391360";"4831"
"39686";"DERVAL_1";"6404";47.67764630036778;-1.68621248438565;"298068";"2305302";"961"
"39692";"ARROMANCHES_2";"22785";49.3337303614281;-0.6338842322235632;"383970";"2485880";"1791"
"39693";"Acheres_2";"14337";48.98123162812716;2.078599825071111;"581110";"2442595";"2867"
"39695";"ARROMANCHES_2";"22785";49.3337303614281;-0.6338842322235632;"383970";"2485880";"1791"
"39696";"ARROMANCHES_2";"22785";49.3337303614281;-0.6338842322235632;"383970";"2485880";"1791"
"39701";"MALESHERBES_CENTRE_1";"776";48.29549721327338;2.416349113143428;"605925";"2366280";"3831"
"39704";"Servon_1";"16640";48.70695381679196;2.593757914432919;"618942";"2412077";"4300"
"39705";"Servon_1";"16640";48.70695381679196;2.593757914432919;"618942";"2412077";"4300"
"39708";"MALESHERBES_CENTRE_1";"776";48.29549721327338;2.416349113143428;"605925";"2366280";"3831"
"39719";"LE_MANS_BUGATTI_2";"17412";47.95816102152466;0.21390086801555136;"441476";"2330904";"2190"
"39721";"Fontainebleau_SDIS_2";"26624";48.41396480620382;2.7124886931978947;"627840";"2379520";"4440"
"39724";"INGRANDES_TGV_1";"17664";47.40512750191165;-0.9212349677469011;"354192";"2272370";"1584"
"39725";"INGRANDES_TGV_1";"17664";47.40512750191165;-0.9212349677469011;"354192";"2272370";"1584"
"39727";"CHAMPTOCE_TGV_1";"17664";47.41473309198539;-0.8641541974219472;"358540";"2273260";"1615"
"39738";"MONTRELAIS_VERDERIE_TGV_1";"17664";47.39825750208601;-0.9723277965368702;"350307";"2271768";"1559"
"39739";"LAVAL_LA_RIVERIE_1";"17409";48.08485514500753;-0.7438649197821674;"370530";"2347350";"1688"
"39740";"MONTRELAIS_VERDERIE_TGV_1";"17664";47.39825750208601;-0.9723277965368702;"350307";"2271768";"1559"
"39741";"Moussey900";"6154";48.681185911838924;6.800119666255207;"928654";"2418511";"4960"
"39751";"OSM_Tr_Europlaza_La_Def_Ind";"24832";48.89157180902635;2.245120652395191;"593295";"2432591";"3285"
"39752";"TPEM_La_Defense_Circulaire_1";"24832";48.88806141200668;2.2498968240717416;"593645";"2432200";"3312"
"39755";"La_Defense_Circulaire_Athena_1";"24832";48.88743260704863;2.2503067301645876;"593675";"2432130";"3314"
"39756";"La_Defense_Circulaire_Athena_1";"24832";48.88743260704863;2.2503067301645876;"593675";"2432130";"3314"
"39757";"La_Defense_Circulaire_Athena_2";"24832";48.88743260704863;2.2503067301645876;"593675";"2432130";"3314"
"39759";"OSM_Tr_Europlaza_La_Def_Ind";"24832";48.89157180902635;2.245120652395191;"593295";"2432591";"3285"
"39760";"Choisy_Nord_B1";"8960";48.77117905704743;2.4084114788356907;"605288";"2419194";"3802"
"39761";"La_Defense_Circulaire_Athena_2";"24832";48.88743260704863;2.2503067301645876;"593675";"2432130";"3314"
"39762";"La_Defense_Circulaire_AXA_1";"24832";48.88819716183864;2.251191294381861;"593740";"2432215";"3317"
"39765";"La_Defense_Circulaire_AXA_1";"24832";48.88819716183864;2.251191294381861;"593740";"2432215";"3317"
"39766";"La_Defense_Circulaire_AXA_2";"24832";48.88819716183864;2.251191294381861;"593740";"2432215";"3317"
"39767";"La_Defense_Circulaire_AXA_2";"24832";48.88819716183864;2.251191294381861;"593740";"2432215";"3317"
"39768";"MELRAND_1";"9729";48.005125503951554;-3.1097841289796713;"193890";"2348064";"376"
"39770";"RENNES_ST_CLEMENT_1";"10300";48.10396353938391;-1.7046373471730487;"299123";"2352715";"980"
"39772";"RENNES_ST_CLEMENT_1";"10300";48.10396353938391;-1.7046373471730487;"299123";"2352715";"980"
"39774";"PLOERDUT_1";"9729";48.097529940504906;-3.2801978229795505;"181938";"2359208";"331"
"39776";"PLOERDUT_1";"9729";48.097529940504906;-3.2801978229795505;"181938";"2359208";"331"
"39782";"LA_TRANCHE_TDF_2";"5121";46.344446555281735;-1.444171837146496;"309093";"2156371";"1214"
"39783";"LA_TRANCHE_TDF_2";"5121";46.344446555281735;-1.444171837146496;"309093";"2156371";"1214"
"39784";"LA_TRANCHE_TDF_2";"5121";46.344446555281735;-1.444171837146496;"309093";"2156371";"1214"
"39787";"KERLOUAN_1";"9731";48.653311055646704;-4.370025816853625;"106270";"2427160";"85"
"39793";"LANDEDA_1";"9731";48.58771122586094;-4.567618347840403;"91120";"2421150";"22"
"39794";"Donnemarie_Dontilly_1";"26625";48.46948566378649;3.0956264425929514;"656150";"2385900";"4656"
"39795";"Donnemarie_Dontilly_1";"26625";48.46948566378649;3.0956264425929514;"656150";"2385900";"4656"
"39797";"Creteil_Les_Marais_1";"8704";48.77678704499355;2.4345567880400307;"607210";"2419820";"3890"
"39804";"QUIMPER_VILLENEUVE_LE_PETIT_1";"9730";47.980498602046055;-4.019124030009166;"126000";"2350425";"155"
"39805";"ST_BREVIN_CHAT_EAU_1";"28672";47.2531522095015;-2.1663276268678424;"259367";"2260141";"688"
"39810";"ST_BREVIN_CHAT_EAU_1";"28672";47.2531522095015;-2.1663276268678424;"259367";"2260141";"688"
"39813";"ST_BREVIN_CHAT_EAU_1";"28672";47.2531522095015;-2.1663276268678424;"259367";"2260141";"688"
"39814";"Chalandray_1";"14592";48.70095838777299;2.466530163044568;"609575";"2411387";"3988"
"39815";"ST_BREVIN_CHAT_EAU_2";"28672";47.2531522095015;-2.1663276268678424;"259367";"2260141";"688"
"39817";"PONT_SCORFF_1";"9729";47.84157024544115;-3.401631487101207;"170839";"2331474";"271"
"39819";"ST_BREVIN_CHAT_EAU_2";"28672";47.2531522095015;-2.1663276268678424;"259367";"2260141";"688"
"39821";"ST_BREVIN_CHAT_EAU_2";"28672";47.2531522095015;-2.1663276268678424;"259367";"2260141";"688"
"39822";"GUENROUET_BOURG_1";"28672";47.514293828952916;-1.9599448340434014;"276550";"2288255";"796"
"39823";"RIEC_SUR_BELON_1";"9730";47.87089197563513;-3.6988842508279016;"148900";"2336390";"204"
"39825";"RIEC_SUR_BELON_1";"9730";47.87089197563513;-3.6988842508279016;"148900";"2336390";"204"
"39826";"ST_RENAN_1";"9731";48.44746232773889;-4.618236741562393;"86020";"2405939";"10"
"39830";"GUILERS_1";"9731";48.42979177485664;-4.571588587263346;"89286";"2403677";"16"
"39831";"GUILERS_1";"9731";48.42979177485664;-4.571588587263346;"89286";"2403677";"16"
"39836";"RENNES_ST_CLEMENT_1";"10300";48.10396353938391;-1.7046373471730487;"299123";"2352715";"980"
"39841";"Le_Mesnil_St_Denis_1";"14336";48.74267724748231;1.9634262592241727;"572548";"2416086";"2732"
"39842";"Le_Mesnil_St_Denis_1";"14336";48.74267724748231;1.9634262592241727;"572548";"2416086";"2732"
"39847";"Le_Mesnil_St_Denis_1";"14336";48.74267724748231;1.9634262592241727;"572548";"2416086";"2732"
"39848";"LARMOR_PLAGE_1";"9729";47.715925656855774;-3.375839883608117;"171750";"2317400";"277"
"39849";"Le_Mesnil_St_Denis_2";"14336";48.74267724748231;1.9634262592241727;"572548";"2416086";"2732"
"39851";"Le_Mesnil_St_Denis_2";"14336";48.74267724748231;1.9634262592241727;"572548";"2416086";"2732"
"39856";"Le_Mesnil_St_Denis_2";"14336";48.74267724748231;1.9634262592241727;"572548";"2416086";"2732"
"39857";"St_Cyr_L_Ecole_Bis_1";"14338";48.793661866465484;2.0759291803281954;"580845";"2421725";"2863"
"39858";"St_Cyr_L_Ecole_Bis_1";"14338";48.793661866465484;2.0759291803281954;"580845";"2421725";"2863"
"39859";"St_Cyr_L_Ecole_Bis_2";"14338";48.793661866465484;2.0759291803281954;"580845";"2421725";"2863"
"39860";"La_Defense_Parvis_1";"24832";48.8906414674417;2.239275441179492;"592866";"2432488";"3250"
"39863";"La_Defense_Parvis_2";"24832";48.8906414674417;2.239275441179492;"592866";"2432488";"3250"
"39864";"St_Cyr_L_Ecole_Bis_2";"14338";48.793661866465484;2.0759291803281954;"580845";"2421725";"2863"
"39869";"VIEUX_PORNICHET_1";"28672";47.25649108049716;-2.333597542550903;"246750";"2261250";"619"
"39871";"LORRIS_1";"29697";47.90277754177208;2.5243600970963325;"614045";"2322620";"4152"
"39881";"NARGIS_A77_1";"29697";48.13143394763474;2.7199434789276875;"628545";"2348100";"4452"
"39907";"LE_MANS_CASERNE_1";"17408";48.01286594366659;0.16972008687359622;"438345";"2337075";"2152"
"39911";"Nanterre_2";"24832";48.899206687072024;2.2110833233301683;"590799";"2433444";"3135"
"39919";"LES_CONCHES_1";"5121";46.388873286404305;-1.475601243712612;"306916";"2161420";"1174"
"39925";"LE_MANS_CASERNE_1";"17408";48.01286594366659;0.16972008687359622;"438345";"2337075";"2152"
"39941";"Palaiseau_Ecole_ZI_Provisoire";"14592";48.71560408743833;2.2029713290135366;"590169";"2413017";"3107"
"39942";"Montereau_Centre_1";"26624";48.37902474919086;2.959757295888206;"646180";"2375750";"4613"
"39944";"LA_BUSSIERE_A77_1";"29697";47.722542110275214;2.73958519023491;"630240";"2302640";"4472"
"39952";"CAEN_VAUCELLES_1";"22784";49.17289766657503;-0.3557032019243737;"403580";"2467260";"1932"
"39965";"PERCY_MONT_ROBIN_TDF_1";"18436";48.92898545136514;-1.1613018643752042;"343631";"2442458";"1515"
"39966";"PERCY_MONT_ROBIN_TDF_1";"18436";48.92898545136514;-1.1613018643752042;"343631";"2442458";"1515"
"39977";"LA_MASSELIERE_TGV_1";"17412";47.85906937816625;-0.31397980706903794;"401694";"2321089";"1905"
"39978";"LA_MASSELIERE_TGV_1";"17412";47.85906937816625;-0.31397980706903794;"401694";"2321089";"1905"
"39988";"ARZANO_1";"9729";47.890802492448046;-3.445316834977007;"167980";"2337173";"252"
"40001";"CHATEAUNEUF_TGV_1";"17664";47.69402548725164;-0.4782294246405702;"388753";"2303177";"1820"
"40002";"CHATEAUNEUF_TGV_1";"17664";47.69402548725164;-0.4782294246405702;"388753";"2303177";"1820"
"40010";"OSM_Thales_Limours";"16384";48.64778517125977;2.1000617519502023;"582570";"2405490";"2899"
"40013";"ETRICHE_TGV_1";"17664";47.647724190791905;-0.4598317391977833;"389950";"2297983";"1828"
"40015";"ETRICHE_TGV_1";"17664";47.647724190791905;-0.4598317391977833;"389950";"2297983";"1828"
"40017";"PORT_JOINVILLE_2";"28673";46.7250813123618;-2.3504477384718996;"241956";"2202360";"592"
"40036";"ACIGNE_TGV_1";"10300";48.13033612399746;-1.5566391701547877;"310278";"2355088";"1231"
"40037";"ACIGNE_TGV_1";"10300";48.13033612399746;-1.5566391701547877;"310278";"2355088";"1231"
"40041";"ACIGNE_TGV_1";"10300";48.13033612399746;-1.5566391701547877;"310278";"2355088";"1231"
"40042";"SERVON_TGV_1";"10300";48.10542027568262;-1.4798294292168435;"315855";"2352040";"1312"
"40043";"SERVON_TGV_1";"10300";48.10542027568262;-1.4798294292168435;"315855";"2352040";"1312"
"40045";"CHATEAUBOURG_TGV_1";"10300";48.114359150534334;-1.446237120537158;"318402";"2352912";"1338"
"40046";"CHATEAUBOURG_TGV_1";"10300";48.114359150534334;-1.446237120537158;"318402";"2352912";"1338"
"40047";"ST_DIDIER_TGV_1";"10300";48.098023263963434;-1.3594826318685322;"324770";"2350790";"1392"
"40049";"ST_DIDIER_TGV_1";"10300";48.098023263963434;-1.3594826318685322;"324770";"2350790";"1392"
"40052";"ST_JEAN_TGV_1";"10300";48.127473834399176;-1.3303582252865267;"327090";"2353960";"1409"
"40053";"ST_JEAN_TGV_1";"10300";48.127473834399176;-1.3303582252865267;"327090";"2353960";"1409"
"40057";"Linas_2";"16384";48.62665037122027;2.263149334258402;"594590";"2403115";"3365"
"40058";"Echangeur_Montlhery_2";"14592";48.67229757602082;2.195699929372337;"589625";"2408200";"3079"
"40059";"BAYEUX_CENTRE_1";"22784";49.28790175715007;-0.7112269162663273;"378150";"2480998";"1730"
"40073";"DOMONT_1";"9218";49.02001684303621;2.318741106123987;"598700";"2446880";"3537"
"40082";"CHATENAY_2";"777";48.36906236983779;1.8985182459151206;"567540";"2374550";"2650"
"40083";"CHATENAY_2";"777";48.36906236983779;1.8985182459151206;"567540";"2374550";"2650"
"40103";"VUE_1";"6403";47.20172435353104;-1.8995112907597107;"279223";"2253310";"813"
"40108";"FreymingEglise1800";"6153";49.14410730833045;6.796953646432811;"925500";"2469925";"4947"
"40109";"FreymingEglise1800";"6153";49.14410730833045;6.796953646432811;"925500";"2469925";"4947"
"40110";"FreymingEglise1800";"6153";49.14410730833045;6.796953646432811;"925500";"2469925";"4947"
"40115";"CAEN_ST_PIERRE_2";"22786";49.18667396759678;-0.35875519546904944;"403410";"2468800";"1927"
"40120";"CAEN_ST_PIERRE_2";"22786";49.18667396759678;-0.35875519546904944;"403410";"2468800";"1927"
"40121";"VIMEY_1";"777";48.56536131605711;1.2301948689885676;"518320";"2396870";"2371"
"40123";"CAEN_ST_PIERRE_2";"22786";49.18667396759678;-0.35875519546904944;"403410";"2468800";"1927"
"40124";"Orly_Sud_1";"14592";48.713383230138525;2.370695023835474;"602517";"2412762";"3704"
"40132";"THOUARCE_1";"17665";47.26045629608896;-0.5146265813569693;"384274";"2255105";"1794"
"40133";"THOUARCE_1";"17665";47.26045629608896;-0.5146265813569693;"384274";"2255105";"1794"
"40135";"THOUARCE_1";"17665";47.26045629608896;-0.5146265813569693;"384274";"2255105";"1794"
"40139";"MAYENNE_PREFECTURE_1";"17409";48.30636007313678;-0.6261958472274642;"380220";"2371630";"1746"
"40144";"Les_Barbanniers_1";"24576";48.93601276166583;2.2923212636041583;"596761";"2437533";"3465"
"40145";"Les_Barbanniers_1";"24576";48.93601276166583;2.2923212636041583;"596761";"2437533";"3465"
"40153";"Vitry_Seine_3";"8960";48.78445012855998;2.3999153188047453;"604662";"2420670";"3785"
"40175";"Le_Val_St_Germain_1";"16384";48.57496556292282;2.055689063238344;"579270";"2397400";"2835"
"40176";"Wissous_2";"14592";48.73284556082838;2.314264317139474;"598363";"2414927";"3526"
"40177";"Le_Val_St_Germain_1";"16384";48.57496556292282;2.055689063238344;"579270";"2397400";"2835"
"40181";"MONDRAINVILLE_1";"22784";49.14316816539785;-0.5306620128698067;"390700";"2464405";"1832"
"40194";"LE_CHARME_1";"29697";47.83233369035239;2.973160658111897;"647665";"2314963";"4624"
"40205";"ST_MARC_1";"28672";47.23823772902636;-2.3002477199909945;"249150";"2259075";"627"
"40206";"ST_MARC_2";"28672";47.23823772902636;-2.3002477199909945;"249150";"2259075";"627"
"40210";"NOIRMOUTIER_MAIRIE_MICRO_1";"28673";47.00045155923594;-2.244572055921499;"251818";"2232440";"645"
"40213";"LE_CHARME_1";"29697";47.83233369035239;2.973160658111897;"647665";"2314963";"4624"
"40223";"Bussy_St_Georges_A4_1";"16640";48.845827046865466;2.704105325136302;"626995";"2427560";"4425"
"40232";"PORT_DE_BREST_1";"9731";48.38641934985325;-4.485204177027046;"95238";"2398313";"41"
"40238";"Cimetiere_De_St_Ouen_1";"30208";48.91068680358736;2.344767189396005;"600606";"2434714";"3603"
"40243";"LE_CHARME_1";"29697";47.83233369035239;2.973160658111897;"647665";"2314963";"4624"
"40245";"PITHIVIERS_TDF_1";"776";48.168410206930616;2.2229724973859764;"591553";"2352149";"3173"
"40247";"ARZANO_1";"9729";47.890802492448046;-3.445316834977007;"167980";"2337173";"252"
"40249";"Bry_Sur_Marne_Centre_1";"786";48.84372393917571;2.5215843869519063;"613592";"2427279";"4140"
"40252";"PEUMERIT_QUINTIN_1";"10244";48.376091143221345;-3.265103263356017;"185266";"2390030";"344"
"40259";"BEAUGENCY_1";"776";47.7880393112121;1.6354851913867112;"547470";"2310080";"2469"
"40265";"PEUMERIT_QUINTIN_1";"10244";48.376091143221345;-3.265103263356017;"185266";"2390030";"344"
"40270";"CHAPELLE_MESMIN_PER_1";"776";47.89345245271066;1.8275957996579053;"561941";"2321690";"2563"
"40271";"CHAPELLE_MESMIN_PER_1";"776";47.89345245271066;1.8275957996579053;"561941";"2321690";"2563"
"40282";"CHAPELLE_MESMIN_PER_1";"776";47.89345245271066;1.8275957996579053;"561941";"2321690";"2563"
"40283";"MERVILLE_2";"22785";49.27402272413119;-0.18652507613204478;"416280";"2478100";"2022"
"40290";"Dock_De_St_Ouen_Bis_1";"24576";48.90681855786067;2.306170751137665;"597775";"2434284";"3502"
"40291";"CARQUEFOU_LE_ROTY_TDF_2";"6404";47.301342005248145;-1.4297183643230122;"315300";"2262560";"1304"
"40292";"Dock_De_St_Ouen_Bis_1";"24576";48.90681855786067;2.306170751137665;"597775";"2434284";"3502"
"40293";"Nemours_Les_Larris_1";"26624";48.27917031742558;2.7049240810069968;"627350";"2364525";"4432"
"40295";"Nemours_Les_Larris_1";"26624";48.27917031742558;2.7049240810069968;"627350";"2364525";"4432"
"40296";"Nemours_Les_Larris_2";"26624";48.27917031742558;2.7049240810069968;"627350";"2364525";"4432"
"40297";"Nemours_Les_Larris_2";"26624";48.27917031742558;2.7049240810069968;"627350";"2364525";"4432"
"40303";"BINIC_STADE_1";"10241";48.59786716491932;-2.834340592290356;"218733";"2412460";"486"
"40304";"Becon_Les_Bruyeres_1";"24576";48.90348598809262;2.2675248182461356;"594940";"2433915";"3382"
"40305";"BINIC_STADE_1";"10241";48.59786716491932;-2.834340592290356;"218733";"2412460";"486"
"40306";"BINIC_STADE_1";"10241";48.59786716491932;-2.834340592290356;"218733";"2412460";"486"
"40307";"LE_LANDREAU_1";"6402";47.20905932243163;-1.298467702577199;"324740";"2251845";"1391"
"40308";"LE_LANDREAU_1";"6402";47.20905932243163;-1.298467702577199;"324740";"2251845";"1391"
"40309";"LE_LANDREAU_1";"6402";47.20905932243163;-1.298467702577199;"324740";"2251845";"1391"
"40310";"BINIC_STADE_2";"10241";48.59786716491932;-2.834340592290356;"218733";"2412460";"486"
"40311";"Usine_Renault_B2";"25856";48.831276211782075;2.2351945877261863;"592558";"2425883";"3223"
"40312";"BINIC_STADE_2";"10241";48.59786716491932;-2.834340592290356;"218733";"2412460";"486"
"40320";"FREHEL_1";"10242";48.639015733988;-2.364411232854845;"253613";"2414853";"650"
"40330";"ST_JACQUES_ALLENDE_1";"10300";48.08254151852614;-1.7057196895712592;"298920";"2350340";"974"
"40331";"ST_JACQUES_ALLENDE_1";"10300";48.08254151852614;-1.7057196895712592;"298920";"2350340";"974"
"40332";"ST_JACQUES_ALLENDE_1";"10300";48.08254151852614;-1.7057196895712592;"298920";"2350340";"974"
"40338";"Les_Marinieres_1";"24576";48.9447099957325;2.318495170619258;"598680";"2438500";"3536"
"40346";"Moulin_Fleuri_1";"16640";48.689350018170515;2.5997533672231414;"619390";"2410120";"4306"
"40347";"Moulin_Fleuri_1";"16640";48.689350018170515;2.5997533672231414;"619390";"2410120";"4306"
"40349";"Moulin_Fleuri_1";"16640";48.689350018170515;2.5997533672231414;"619390";"2410120";"4306"
"40350";"Moulin_Fleuri_2";"16640";48.689350018170515;2.5997533672231414;"619390";"2410120";"4306"
"40351";"Moulin_Fleuri_2";"16640";48.689350018170515;2.5997533672231414;"619390";"2410120";"4306"
"40354";"Moulin_Fleuri_2";"16640";48.689350018170515;2.5997533672231414;"619390";"2410120";"4306"
"40359";"LE_MANS_CHASSE_ROYALE_1";"17408";48.01973349893041;0.1845496053057398;"439472";"2337808";"2166"
"40361";"Mitry_Mory_Centre_1";"16640";48.98501163308821;2.6285751376393387;"621391";"2443024";"4339"
"40369";"Dock_De_St_Ouen_Bis_1";"24576";48.90681855786067;2.306170751137665;"597775";"2434284";"3502"
"40370";"La_Ville_Du_Bois_TDF_1";"16384";48.6661333011579;2.2692404727268225;"595043";"2407507";"3385"
"40372";"La_Ville_Du_Bois_TDF_1";"16384";48.6661333011579;2.2692404727268225;"595043";"2407507";"3385"
"40373";"La_Ville_Du_Bois_TDF_1";"16384";48.6661333011579;2.2692404727268225;"595043";"2407507";"3385"
"40374";"La_Ville_Du_Bois_TDF_2";"16384";48.6661333011579;2.2692404727268225;"595043";"2407507";"3385"
"40375";"Surdens_Quai_Marechal_Juin_1";"25856";48.83145333316372;2.2224383778253514;"591621";"2425904";"3179"
"40376";"La_Ville_Du_Bois_TDF_2";"16384";48.6661333011579;2.2692404727268225;"595043";"2407507";"3385"
"40378";"La_Ville_Du_Bois_TDF_2";"16384";48.6661333011579;2.2692404727268225;"595043";"2407507";"3385"
"40379";"PORT_JOINVILLE_2";"28673";46.7250813123618;-2.3504477384718996;"241956";"2202360";"592"
"40385";"Val_De_Fontenay_RER_A_B1";"8704";48.853809983662764;2.4881982261351574;"611138";"2428396";"4050"
"40386";"LONGNY_AU_PERCHE_1";"18437";48.54146856437277;0.7435371445491394;"482340";"2394830";"2323"
"40388";"Yerres_2";"14592";48.72172478345513;2.5005709518692285;"612077";"2413702";"4083"
"40398";"Bel_Air_ZA_B2";"14336";48.626170174711774;1.8231424651295731;"562141";"2403183";"2567"
"40403";"QUIMPERLE_NORD_1";"9729";47.88521232837245;-3.560565528309771;"159338";"2337193";"225"
"40409";"QUIMPERLE_NORD_1";"9729";47.88521232837245;-3.560565528309771;"159338";"2337193";"225"
"40412";"QUIMPERLE_NORD_1";"9729";47.88521232837245;-3.560565528309771;"159338";"2337193";"225"
"40424";"CARHAIX_PLOUGUER_2";"9728";48.283854428958854;-3.5695011036111235;"162000";"2381450";"234"
"40425";"CARHAIX_PLOUGUER_2";"9728";48.283854428958854;-3.5695011036111235;"162000";"2381450";"234"
"40426";"CARHAIX_PLOUGUER_2";"9728";48.283854428958854;-3.5695011036111235;"162000";"2381450";"234"
"40441";"ERBREE_ETANG_TGV_1";"10300";48.12969969750075;-1.1268106606083905;"342240";"2353520";"1507"
"40442";"Rungis_Silic_2";"25600";48.749124284379334;2.3543805127953616;"601315";"2416738";"3634"
"40443";"ERBREE_ETANG_TGV_1";"10300";48.12969969750075;-1.1268106606083905;"342240";"2353520";"1507"
"40444";"POCE_LES_BOIS_TGV_1";"10300";48.10162713631076;-1.2872980248988375;"330160";"2350940";"1430"
"40445";"POCE_LES_BOIS_TGV_1";"10300";48.10162713631076;-1.2872980248988375;"330160";"2350940";"1430"
"40448";"StMihiel_TDF_900";"6145";48.88472050188571;5.545552799346841;"835418";"2436629";"4792"
"40450";"ERBREE_TGV_1";"10300";48.122929804891186;-1.10606559926663;"343750";"2352700";"1516"
"40451";"ERBREE_TGV_1";"10300";48.122929804891186;-1.10606559926663;"343750";"2352700";"1516"
"40454";"BOURGON_TGV_1";"17409";48.1059070362637;-1.069473591507208;"346390";"2350690";"1533"
"40455";"BOURGON_TGV_1";"17409";48.1059070362637;-1.069473591507208;"346390";"2350690";"1533"
"40458";"ST_PIERRE_LA_COUR_TGV_1";"17409";48.10736472104368;-1.0110428858370373;"350745";"2350665";"1562"
"40459";"ST_PIERRE_LA_COUR_TGV_1";"17409";48.10736472104368;-1.0110428858370373;"350745";"2350665";"1562"
"40461";"ROUGE_LA_HUTTE_1";"6404";47.763436838079144;-1.428132843613006;"317880";"2313870";"1332"
"40462";"PORT_BRILLET_TGV_1";"17409";48.11288609569631;-0.9654979914874036;"354160";"2351135";"1582"
"40463";"PORT_BRILLET_TGV_1";"17409";48.11288609569631;-0.9654979914874036;"354160";"2351135";"1582"
"40464";"LOIRON_TGV_1";"17409";48.08443560153847;-0.9321473239474186;"356510";"2347870";"1602"
"40465";"LOIRON_TGV_1";"17409";48.08443560153847;-0.9321473239474186;"356510";"2347870";"1602"
"40466";"ST_BERTHEVIN_ISLE_TGV_1";"17409";48.09100404611708;-0.8899712028058135;"359680";"2348470";"1627"
"40467";"ST_BERTHEVIN_ISLE_TGV_1";"17409";48.09100404611708;-0.8899712028058135;"359680";"2348470";"1627"
"40468";"ST_BERTHEVIN_TGV_1";"17409";48.09803662183627;-0.8500168979751452;"362686";"2349130";"1640"
"40469";"ST_BERTHEVIN_TGV_1";"17409";48.09803662183627;-0.8500168979751452;"362686";"2349130";"1640"
"40476";"NANTES_HAUTS_PAVES_1";"6402";47.22673026798133;-1.560800127979687;"304988";"2254759";"1126"
"40478";"ALENCON_CHAMP_PERRIER_2";"18437";48.42821865969525;0.09245129526524336;"433901";"2383412";"2112"
"40479";"ALENCON_CHAMP_PERRIER_2";"18437";48.42821865969525;0.09245129526524336;"433901";"2383412";"2112"
"40480";"ALENCON_CHAMP_PERRIER_2";"18437";48.42821865969525;0.09245129526524336;"433901";"2383412";"2112"
"40491";"DOL_DE_BRETAGNE_1";"10242";48.54240240041498;-1.7472661806785614;"298485";"2401578";"969"
"40492";"CAEN_DEMI_LUNE_1";"22784";49.17445428521612;-0.3403996066276143;"404702";"2467395";"1946"
"40494";"CAEN_DEMI_LUNE_2";"22784";49.17445428521612;-0.3403996066276143;"404702";"2467395";"1946"
